author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Пионер;developer;https://www.cian.ru/sale/flat/297055270/;Москва;sale;flat;-1;-1;-1;6.0;32251208;Москворечье-Сабурово;переулок 1-й Котляковский;4к4;Варшавская;LIFE Варшавская
Level Group;developer;https://www.cian.ru/sale/flat/300079001/;Москва;sale;flat;7;32;3;68.0;32098286;Хорошево-Мневники;Причальный проезд;10А;Шелепиха;Level Причальный
ZAVIDOV REALTY;real_estate_agent;https://www.cian.ru/sale/flat/297366255/;Москва;sale;flat;10;14;3;96.0;32200000;Обручевский; Островитянова;9К1;Коньково;
ЖИR Private;real_estate_agent;https://www.cian.ru/sale/flat/297873282/;Москва;sale;flat;7;46;3;63.1;32000000;Даниловский;;;Серпуховская;Павелецкая Сити ЖК
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/293186399/;Москва;sale;flat;9;9;3;70.0;32000000;Тверской;Оружейный переулок;25С1;Маяковская;
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/299273861/;Москва;sale;flat;22;51;3;81.48;32500000;Пресненский;Шмитовский проезд;39С5;Шелепиха;Headliner
ASTERUS;representative_developer;https://www.cian.ru/sale/flat/299023684/;Москва;sale;flat;18;22;3;79.6;32383095;Покровское-Стрешнево;;;Тушинская;Алиа ЖК
ЦеНтр ПИК;real_estate_agent;https://www.cian.ru/sale/flat/299237500/;Москва;sale;flat;7;8;3;78.0;32500000;Ломоносовский;Ленинский проспект;78;Университет;
АБ Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/299784457/;Москва;sale;flat;17;22;3;79.0;32500000;Обручевский;38-й Юго-Запада кв-л;к1;Новаторская;
ФСК;developer;https://www.cian.ru/sale/flat/297425810/;Москва;sale;flat;15;29;3;64.2;32774100;Нагатино-Садовники;Варшавское шоссе;37Ак2;Нагатинская;Rotterdam
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/300115909/;Москва;sale;flat;2;4;3;129.0;33290000;Марьина роща;проезд 12-й Марьиной рощи;8С3;Марьина Роща;Лофт-квартал Studio #12
Артем Ченцов;realtor;https://www.cian.ru/sale/flat/292130333/;Москва;sale;flat;4;30;3;72.2;33000000;Хорошево-Мневники;Шелепихинская набережная;40к2;Шелепиха;Sydney City
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/298572581/;Москва;sale;flat;12;38;3;86.0;33500000;Раменки; Лобачевского;120к1;Аминьевская;Крылья
Forma;developer;https://www.cian.ru/sale/flat/298019395/;Москва;sale;flat;15;29;3;79.5;33541050;Аэропорт;Часовая ;28к8;Сокол;SOUL
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/298170119/;Москва;sale;flat;10;37;3;85.5;33300000;Хорошево-Мневники;Шелепихинская набережная;34;Шелепиха;Сердце Столицы
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/296712767/;Москва;sale;flat;8;9;3;70.0;33500000;Басманный;Нижняя Красносельская ;35С49;Бауманская;Лофтек
ID 39404589;developer;https://www.cian.ru/sale/flat/300035237/;Москва;sale;flat;14;42;3;65.9;34129610;Котловка;Севастопольский проспект;22А;Нагорная;Eniteo
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/299063248/;Москва;sale;flat;3;17;3;76.1;34000000;Теплый Стан;Ленинский проспект;127;Тропарёво;
МИЭЛЬ Офис Пречистенка;real_estate_agent;https://www.cian.ru/sale/flat/300103086/;Москва;sale;flat;18;29;3;107.3;34000000;Соколиная гора;Мироновская ;25;Семёновская;
КРОСТ;developer;https://www.cian.ru/sale/flat/296745560/;Москва;sale;flat;36;47;3;83.2;34112000;Хорошево-Мневники; Генерала Глаголева;14Ак1;;CRYSTAL Трилогия
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/299689002/;Москва;sale;flat;19;20;3;105.02;34600000;Северный;Новодачная ;67/68;Новодачная;ФизтехСити
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/298418671/;Москва;sale;flat;19;19;3;83.8;34450000;Богородское;Погонный проезд;3ак5;Белокаменная;Лосиный остров
Abzor;real_estate_agent;https://www.cian.ru/sale/flat/288302338/;Москва;sale;flat;13;14;3;73.0;34500000;Пресненский;Красногвардейский бульвар;1;Тестовская;
ASTERUS;representative_developer;https://www.cian.ru/sale/flat/299661846/;Москва;sale;flat;2;11;3;84.2;34514000;Покровское-Стрешнево;;;Тушинская;Алиа ЖК
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/299151786/;Москва;sale;flat;30;58;3;52.0;34500000;Хорошево-Мневники; Народного Ополчения;15К1;Народное Ополчение;Wellton Towers
CENTURY 21;real_estate_agent;https://www.cian.ru/sale/flat/297808752/;Москва;sale;flat;38;46;3;55.5;34400000;Даниловский;Дубининская ;59А;Павелецкая;Павелецкая Сити
ЛИДЕР Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/297893636/;Москва;sale;flat;15;34;3;87.0;34500000;Аэропорт;Кочновский проезд;4к2;Аэропорт;Аэробус
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/297908933/;Москва;sale;flat;2;20;3;80.4;34900000;Останкинский;проспект Мира;105;Алексеевская;Сенатор
Enkelman Development;real_estate_agent;https://www.cian.ru/sale/flat/298377668/;Москва;sale;flat;2;25;3;111.9;35000000;Ховрино; Лавочкина;34К1;Речной вокзал;
ОГРК;real_estate_agent;https://www.cian.ru/sale/flat/294086298/;Москва;sale;flat;8;16;3;83.0;35000000;Беговой;Ленинградский проспект;35С2;Петровский Парк;Квартал апартаментов Искра-Парк
Компания Пионер;developer;https://www.cian.ru/sale/flat/299328009/;Москва;sale;flat;-1;-1;-1;202.0;35238791;Марьина роща;Полковая ;1С12;Савёловская;PRIDE
Prime;real_estate_agent;https://www.cian.ru/sale/flat/290871147/;Москва;sale;flat;29;29;3;89.0;35000000;Фили-Давыдково; Ивана Франко;6;Кунцевская;MainStreet
ID 39404589;developer;https://www.cian.ru/sale/flat/300085910/;Москва;sale;flat;24;32;3;70.3;35438230;Даниловский;;;Серпуховская;Era
ID 112819123;developer;https://www.cian.ru/sale/flat/299839246/;Москва;sale;flat;-1;-1;-1;202.0;35463887;Щукино;проезд 4-й Красногорский;3;Стрешнево;Moments
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/297702998/;Москва;sale;flat;13;47;3;68.0;35500000;Бутырский;Новодмитровская ;2к5;Дмитровская;Савеловский Сити
ФСК;developer;https://www.cian.ru/sale/flat/289695334/;Москва;sale;flat;18;47;3;76.2;35836860;Обручевский; Академика Волгина;2С1;Калужская;Архитектор
Компания Пионер;developer;https://www.cian.ru/sale/flat/296997483/;Москва;sale;flat;-1;-1;-1;202.0;35768732;Марьина роща;Полковая ;1С12;Савёловская;PRIDE
ЖИR Private;real_estate_agent;https://www.cian.ru/sale/flat/294606296/;Москва;sale;flat;15;20;3;74.3;36000000;Раменки;Кинематографический кв-л;;Аминьевская;Событие ЖК
ЖИR Private;real_estate_agent;https://www.cian.ru/sale/flat/298296722/;Москва;sale;flat;30;35;3;62.5;36000000;Раменки;Мосфильмовская ;98к2;Аминьевская;
Ramenky Realty;real_estate_agent;https://www.cian.ru/sale/flat/290153304/;Москва;sale;flat;2;14;3;66.3;36000000;Раменки;;к14;Минская;Вест Гарден ЖК
ID 18603513;homeowner;https://www.cian.ru/sale/flat/299252098/;Москва;sale;flat;14;27;3;87.9;35900000;Нагорный;Электролитный проезд;7;Нагорная;TopHills
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/299166254/;Москва;sale;flat;2;8;3;66.4;36390000;Раменки;Винницкая ;8к1;Раменки;Настоящее
ДОНСТРОЙ;developer;https://www.cian.ru/sale/flat/298496148/;Москва;sale;flat;12;27;3;89.8;36234300;Лефортово;бульвар Сенкевича;;Римская;Символ
Forma;developer;https://www.cian.ru/sale/flat/297989489/;Москва;sale;flat;15;20;3;84.95;36069226;Даниловский;Автозаводская ;26;Тульская;FORST
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/299370720/;Москва;sale;flat;2;6;3;84.2;36627000;Хорошево-Мневники; Саляма Адиля;2А;Народное Ополчение;Wellton SPA Residence
ID 39404589;developer;https://www.cian.ru/sale/flat/299991754/;Москва;sale;flat;14;42;3;68.9;36530780;Котловка;Севастопольский проспект;22А;Нагорная;Eniteo
КОРТРОС;developer;https://www.cian.ru/sale/flat/298604114/;Москва;sale;flat;2;32;3;87.2;36449600;Останкинский; Годовикова;11к4;ВДНХ;iLove
FALCON GROUP;real_estate_agent;https://www.cian.ru/sale/flat/299384370/;Москва;sale;flat;14;26;3;78.0;36500000;Хорошевский;проезд Березовой Рощи;12;ЦСКА;Гранд-парк
Vysotsky Estate;real_estate_agent;https://www.cian.ru/sale/flat/298420202/;Москва;sale;flat;12;17;3;98.5;36500000;Даниловский;2-я оч.;к1.2;ЗИЛ;Shagal
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/294984850/;Москва;sale;flat;5;22;3;93.2;37000000;Лефортово;Искренность кв-л;;Площадь Ильича;Символ ЖК
ФСК;developer;https://www.cian.ru/sale/flat/299383739/;Москва;sale;flat;22;47;3;87.6;37387680;Обручевский; Академика Волгина;2С1;Калужская;Архитектор
Рублево-Архангельское;developer;https://www.cian.ru/sale/flat/298516406/;Москва;sale;flat;5;9;3;105.2;37177680;;;В14 кв-л;Павшино;Сберсити ЖК
Центральный Департамент Недвижимости;real_estate_agent;https://www.cian.ru/sale/flat/298786439/;Москва;sale;flat;15;43;3;75.0;37400000;Раменки; Василия Ланового;1к1;Аминьевская;Огни
ID 113427502;real_estate_agent;https://www.cian.ru/sale/flat/299274658/;Москва;sale;flat;3;40;3;82.0;37500000;Обручевский;Профсоюзная ;64к2;Новые Черёмушки;Дирижабль
Real Estate Game;real_estate_agent;https://www.cian.ru/sale/flat/293889690/;Москва;sale;flat;26;43;3;78.0;37400000;Раменки; Василия Ланового;1к1;Аминьевская;Огни
Э.К. Девелопмент;developer;https://www.cian.ru/sale/flat/297913010/;Москва;sale;flat;21;25;3;90.7;37640500;Хорошевский; Маргелова;3к2;Беговая;Авиатика
ID 39404589;developer;https://www.cian.ru/sale/flat/300085897/;Москва;sale;flat;35;42;3;70.8;38118720;Котловка;Севастопольский проспект;22А;Нагорная;Eniteo
Дарья Румянцева;realtor;https://www.cian.ru/sale/flat/300001026/;Москва;sale;flat;8;12;3;82.0;38000000;Аэропорт;Ленинградский проспект;36с30;Петровский Парк;ВТБ Арена парк
OWNSTONE;real_estate_agent;https://www.cian.ru/sale/flat/297219896/;Москва;sale;flat;4;18;3;77.0;38000000;Даниловский;Симоновская набережная;;Автозаводская;FORIVER
Century21 Феникс;real_estate_agent;https://www.cian.ru/sale/flat/299688203/;Москва;sale;flat;9;14;3;67.1;38000000;Раменки;проспект Генерала Дорохова;39к1Б;Минская;Собрание клубных домов West Garden
